,N,non_neutral_mu,rec,L,L0,L1,m,ndeff,nprop,pdeff,pprop,n_sim,localintro,label,corpi_T_0.0,corpi_T_0.4,corpi_T_0.8,corpi_T_1.2,corpi_T_1.6,corpi_T_2.0,corpi_T_4.0,corpi_T_6.0,corpi_T_8.0,corpi_T_10.0,corpidiv0_T_0.0,corpidiv0_T_0.4,corpidiv0_T_0.8,corpidiv0_T_1.2,corpidiv0_T_1.6,corpidiv0_T_2.0,corpidiv0_T_4.0,corpidiv0_T_6.0,corpidiv0_T_8.0,corpidiv0_T_10.0,corpidiv1_T_0.0,corpidiv1_T_0.4,corpidiv1_T_0.8,corpidiv1_T_1.2,corpidiv1_T_1.6,corpidiv1_T_2.0,corpidiv1_T_4.0,corpidiv1_T_6.0,corpidiv1_T_8.0,corpidiv1_T_10.0,corpifst0_T_0.0,corpifst0_T_0.4,corpifst0_T_0.8,corpifst0_T_1.2,corpifst0_T_1.6,corpifst0_T_2.0,corpifst0_T_4.0,corpifst0_T_6.0,corpifst0_T_8.0,corpifst0_T_10.0,corpifst1_T_0.0,corpifst1_T_0.4,corpifst1_T_0.8,corpifst1_T_1.2,corpifst1_T_1.6,corpifst1_T_2.0,corpifst1_T_4.0,corpifst1_T_6.0,corpifst1_T_8.0,corpifst1_T_10.0
27,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,0.1,100.0,0.1,0.0,0.0,2.0,True,BDM -Ns=100.0 -Prop=0.1 Nm=0.1,0.9993517543148854,0.7645247548821003,0.5969532452799611,0.5039299894660076,0.634227372174054,0.5567620128028523,0.505712665100073,0.6791183858682441,0.7259541366177782,0.63228263511871,0.9993517543148854,0.9468438538205981,0.6998622477919131,0.6275828539016287,0.7163925127623371,0.763228263511871,0.6309861437484807,0.6457337330848392,0.6645328579531642,0.4938821813467304,1.0,0.7940199335548173,0.7596629122437404,0.6104043432460903,0.6326067579612674,0.5938740782756665,0.5489830645814764,0.7270885665667288,0.5572481970666884,0.4523944574993924,-0.17154201442346648,-0.08435296977554495,-0.5394214407260352,-0.47119358236771747,-0.5403938092537072,-0.40410015395835025,-0.7184993112389596,-0.8241633579126489,-0.8338870431893688,-0.764686816303379,-0.1725143829511385,-0.2963293088080383,-0.45628393161008024,-0.5969532452799611,-0.6753909731788349,-0.6672879021149015,-0.7771655457418362,-0.7714933959970829,-0.8886638035815575,-0.8314561218701889
10,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,100.0,0.1,0.0,0.0,0.0,True,BDM -Ns=100.0 -Prop=0.1 Nm=1.0,0.9990276314723282,0.9264241147394863,0.7220646625070901,0.7001863706344704,0.7596629122437404,0.6306620209059234,0.6193177214164168,0.6935418523620452,0.7282229965156795,0.6198039056802529,0.9996758771574429,0.9781217081273804,0.8944980147475894,0.7729519487885909,0.7154201442346649,0.5664856980795723,0.04383761445587878,-0.23928368851794832,-0.3010290900251195,-0.36082975447694676,0.9995138157361642,0.9674256543229884,0.8568997650109392,0.7295194878859088,0.6739324203873269,0.6765254031277855,-0.09585933068633012,-0.3921076087837291,-0.4554736245036869,-0.3710396240175027,0.06458147637954786,-0.11190341139291793,-0.5932258325905518,-0.5606514869135403,-0.7560975609756098,-0.7418361559030874,-0.770521027469411,-0.7577181751883965,-0.8269184020743863,-0.8628960375982498,0.06782270480512113,-0.11190341139291793,-0.6207762742079249,-0.667125840693623,-0.8123328741593066,-0.6924074224130947,-0.8946600761688681,-0.9230208248926344,-0.9204278421521758,-0.7987197147718986
11,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,100.0,0.1,0.0,0.0,1.0,True,BDM -Ns=100.0 -Prop=0.1 Nm=1.0,0.9988655700510495,0.8055262944656024,0.8708370472409044,0.8951462604327041,0.8353455959808768,0.8355076574021555,0.7197958026091889,0.6567539097317884,0.6569159711530671,0.634227372174054,0.9993517543148854,0.9073008670286039,0.9136212624584718,0.8045539259379305,0.7535045782351512,0.7792723442184588,0.017745725630013778,-0.12308564946114577,-0.34737865651081756,-0.4151203306052994,0.9996758771574429,0.9236690705777492,0.9408475812332874,0.8833157766793615,0.7713313345758044,0.7979094076655053,-0.2101126326877887,-0.41722712908192205,-0.557896442751803,-0.5737784620371121,0.16360100478081194,-0.4671420468357508,-0.5441212219431164,-0.6309861437484807,-0.8123328741593066,-0.822704805121141,-0.8086054614698972,-0.7838100640142615,-0.7624179564054777,-0.7813791426950816,0.16830078599789322,-0.4368365610566405,-0.5097642006320395,-0.52791507981525,-0.7689004132566243,-0.7996920832995705,-0.9121627096669639,-0.8975771817518841,-0.926586176160765,-0.8896361721092295
12,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,100.0,0.1,0.0,0.0,2.0,True,BDM -Ns=100.0 -Prop=0.1 Nm=1.0,0.9978932015233775,0.9262620533182075,0.813953488372093,0.7930475650271454,0.8008265132485213,0.5506036787942631,0.764200632039543,0.6091078518758609,0.6353618021230046,0.7108824244388623,0.9995138157361642,0.9628879345271858,0.894173891905032,0.8345352888744836,0.8108743213677986,0.6544850498338871,0.11595494692488455,0.03929989466007617,-0.12729924641439105,-0.07041568754557978,0.9987035086297708,0.9687221456932178,0.9056802528158172,0.8189773924317317,0.8509034924236286,0.6927315452556521,0.03152094643870027,-0.20233368446641278,-0.09148367231180618,-0.28077141236528647,0.08046349566485698,-0.47589336358479867,-0.40782756664775954,-0.5600032412284256,-0.7214164168219755,-0.7181751883964023,-0.8086054614698972,-0.7507495340734138,-0.786889231018556,-0.8193015152742891,0.07624989871161171,-0.42840936715014993,-0.3906490559922211,-0.5514139859006564,-0.6778218944980148,-0.7163925127623371,-0.8225427436998622,-0.8826675309942468,-0.8009885746697998,-0.9196175350457824
13,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,100.0,0.1,0.0,0.0,3.0,True,BDM -Ns=100.0 -Prop=0.1 Nm=1.0,0.9993517543148854,0.9053561299732599,0.8520379223725792,0.8509034924236286,0.8147637954784864,0.7821894498014748,0.7024552305323717,0.6687464549064097,0.608621667612025,0.6745806660724415,0.9998379385787213,0.9379304756502714,0.9040596386030305,0.8452313426788753,0.7760311157928855,0.6635604894254923,-0.05664046673689329,-0.5611376711773762,-0.444777570699295,-0.46195608135483357,0.9995138157361642,0.9596467061016126,0.916376306620209,0.8515517381087433,0.7100721173324691,0.580585041730816,0.0817599870350863,-0.38692164330281176,-0.37573940523458393,-0.46179401993355484,-0.1289198606271777,-0.16052183777651732,-0.4342435783161819,-0.7523701482862005,-0.6437889960294952,-0.6927315452556521,-0.8586824406450047,-0.8841260837857547,-0.8643545903897577,-0.8878534964751642,-0.1271371849931124,-0.15112227534235478,-0.4032898468519569,-0.7714933959970829,-0.6572400939956244,-0.7575561137671177,-0.8244874807552063,-0.8406936228830727,-0.8152499797423224,-0.8144396726359291
14,10000.0,1.11e-09,2e-08,21000000.0,7000000.0,7000000.0,1.0,100.0,0.1,0.0,0.0,4.0,True,BDM -Ns=100.0 -Prop=0.1 Nm=1.0,0.9990276314723282,0.9061664370796533,0.833400858925533,0.7355157604732194,0.7321124706263675,0.5595170569645895,0.6175350457823515,0.6737703589660482,0.5710234178753748,0.7121789158090918,0.9993517543148854,0.9504092050887286,0.9068146827647678,0.7671177376225591,0.7390811117413499,0.5159225346406289,-0.029576209383356294,-0.16716635604894256,-0.3190179077870513,-0.1955271047727089,0.9996758771574429,0.9510574507738433,0.9364719228587635,0.7142857142857143,0.7087756259622398,0.6154282473057289,-0.18061745401507173,-0.10768981443967264,-0.026172919536504337,-0.020176646949193744,-0.1835345595980877,-0.318693784944494,-0.3637468600599627,-0.6335791264889393,-0.8617616076492991,-0.7854306782270482,-0.8282148934446155,-0.8447451584150393,-0.8476622639980553,-0.8774815655133296,-0.17494530427031849,-0.25062798800745484,-0.33295519001701646,-0.6906247467790293,-0.8496070010533994,-0.6390892148124139,-0.843934851308646,-0.8353455959808768,-0.7418361559030874,-0.851227615266186
118,10000.0,5.1e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.001,3.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.001,0.9995138157361642,0.8259460335467143,0.6611295681063123,0.7184993112389596,0.6603192609999189,0.7731140102098696,0.6227210112632688,0.6697188234340816,0.7343813305242688,0.683494044242768,0.9996758771574429,0.8878534964751642,0.8298355076574022,0.8196256381168463,0.6912729924641441,0.6445993031358885,0.5758852605137347,0.7447532614861032,0.41090673365205416,-0.23263917024552308,0.9998379385787213,0.7920751964994734,0.8165464711125516,0.6992140021067985,0.5979256138076331,0.7445912000648245,0.764686816303379,0.5846365772627826,0.4321367798395592,-0.07884288145207034,0.03135888501742161,-0.8426383599384167,-0.8543067822704804,-0.9176727979904385,-0.8726197228749698,-0.9267482375820436,-0.8400453771979581,-0.9004942873349,-0.9296653431650596,-0.9374442913864356,0.031034762174864273,-0.8865570051049348,-0.7983955919293412,-0.8445830969937606,-0.888339680739,-0.9048699457094239,-0.8797504254112308,-0.8496070010533994,-0.8923912162709668,-0.8440969127299247
119,10000.0,5.1e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.001,4.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.001,0.9996758771574429,0.8322664289765822,0.7831618183291468,0.6729600518596548,0.713475407179321,0.6420063203954299,0.6499473300380845,0.7042379061664371,0.6499473300380845,0.5721578478243254,1.0,0.8666234502876591,0.7298436107284662,0.6387650919698566,0.6875455797747346,0.6614536909488695,0.6885179483024066,0.6181832914674662,0.32533830321691926,-0.12259946519730978,0.9996758771574429,0.8732679685600844,0.7308159792561381,0.6520541285147071,0.6321205736974315,0.7133133457580424,0.585933068633012,0.45903897577181757,0.5687545579774734,0.008832347459687221,-0.11822380682278584,-0.8398833157766794,-0.8615995462280206,-0.8695405558706751,-0.8687302487642818,-0.882505469572968,-0.8071469086783891,-0.8977392431731628,-0.8771574426707724,-0.879264241147395,-0.11757556113767119,-0.8784539340410017,-0.8515517381087433,-0.8374523944574995,-0.8928774005348027,-0.827566647759501,-0.9210760878372903,-0.9055181913945385,-0.8983874888582773,-0.8152499797423224
117,10000.0,5.1e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.001,2.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.001,0.9998379385787213,0.7747346244226563,0.6543229884126085,0.7716554574183616,0.7389190503200714,0.6230451341058261,0.6536747427274937,0.660805445263755,0.7325986548902035,0.6277449153229074,0.9998379385787213,0.7100721173324691,0.7317883477838102,0.761769710720363,0.7272506279880075,0.7740863787375416,0.6635604894254923,0.612024957458877,0.6421683818167085,0.1284336763633417,1.0,0.7740863787375416,0.6586986467871324,0.6460578559273965,0.6899765010939146,0.5933878940118306,0.606190746292845,0.603273640709829,0.6377927234421846,-0.07965318855846366,-0.21610890527509927,-0.8697026172919538,-0.7923993193420308,-0.8147637954784864,-0.9094076655052264,-0.8047159873592092,-0.8496070010533994,-0.8473381411554979,-0.9021149015476867,-0.8708370472409044,-0.21448829106231265,-0.8573859492747751,-0.8625719147556923,-0.9076249898711612,-0.852686168057694,-0.8761850741431003,-0.9084352969775545,-0.913459201037193,-0.9222105177862412,-0.8546309051130379
115,10000.0,5.1e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.001,0.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.001,1.0,0.8510655538449073,0.7805688355886882,0.6552953569402804,0.8060124787294385,0.6398995219188073,0.6321205736974315,0.585933068633012,0.719309618345353,0.6512438214083138,1.0,0.7740863787375416,0.7726278259460336,0.7689004132566243,0.7235232152985981,0.7507495340734138,0.5614617940199336,0.607163114820517,0.23993193420306297,-0.034113929179158904,1.0,0.7478324284903979,0.7061826432217811,0.6314723280123167,0.6048942549226157,0.6048942549226157,0.6813872457661453,0.5647030224455069,0.16295275909569726,0.04351349161332146,-0.3052426869783648,-0.864192528968479,-0.8308078761850743,-0.7847824325419335,-0.8455554655214327,-0.7654971234097724,-0.837614455878778,-0.772465764524755,-0.9303135888501743,-0.8466898954703833,-0.3052426869783648,-0.8752127056154283,-0.8865570051049348,-0.870026740134511,-0.951219512195122,-0.8964427518029332,-0.8878534964751642,-0.9021149015476867,-0.8923912162709668,-0.9171866137266024
116,10000.0,5.1e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.001,1.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.001,0.9987035086297708,0.8194635766955676,0.6650190422170003,0.7095859330686332,0.6920832995705373,0.7426464630094806,0.6309861437484807,0.6794425087108015,0.6847905356129974,0.7167166356048943,0.9995138157361642,0.8040677416740944,0.6794425087108015,0.6736082975447695,0.6324446965399887,0.5763714447775707,0.6481646544040192,0.58739162142452,0.34381330524268694,0.1811036382789077,0.9991896928936067,0.8136293655295358,0.6249898711611701,0.6604813224211976,0.6763633417065068,0.6658293493233937,0.6609675066850337,0.6682602706425737,0.4882100316019772,0.39486265294546635,-0.10768981443967264,-0.8852605137347056,-0.8397212543554008,-0.8915809091645734,-0.8949841990114253,-0.9165383680414877,-0.852686168057694,-0.9060043756583746,-0.9272344218458797,-0.9144315695648652,-0.10282797180131271,-0.8585203792237259,-0.8687302487642818,-0.8974151203306053,-0.8518758609513007,-0.901466655862572,-0.8709991086621831,-0.8726197228749698,-0.8664613888663804,-0.9055181913945385
103,10000.0,5.5e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.005,3.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.005,0.9991896928936067,0.6304999594846448,0.7181751883964023,0.6804148772384734,0.5867433757394053,0.7285471193582368,0.6475164087189045,0.610566404667369,0.6732841747022121,0.7509115954946926,0.9996758771574429,0.7021311076898145,0.7334089619965967,0.7364881290008913,0.5998703508629771,0.6437889960294952,-0.4951786727169598,-0.7290333036220729,-0.6520541285147071,-0.6480025929827405,0.9995138157361642,0.7103962401750264,0.6702050076979177,0.8157361640061583,0.6392512762336926,0.6258001782675634,-0.34397536666396566,-0.6614536909488695,-0.5750749534073414,-0.6656672879021148,0.08386678551170894,-0.8536585365853658,-0.8500931853172353,-0.8601409934365126,-0.8368041487723847,-0.8523620452151366,-0.84101774572563,-0.8389109472490075,-0.9152418766712584,-0.8982254274369986,0.08467709261810227,-0.794668179239932,-0.8624098533344139,-0.846365772627826,-0.8265942792318288,-0.9094076655052264,-0.8980633660157199,-0.8625719147556923,-0.8643545903897577,-0.9358236771736489
100,10000.0,5.5e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.005,0.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.005,0.9996758771574429,0.761769710720363,0.6379547848634632,0.706668827485617,0.7392431731626287,0.7457256300137753,0.6389271533911353,0.6945142208897173,0.7397293574264646,0.7413499716392513,0.9998379385787213,0.7390811117413499,0.6886800097236855,0.769062474677903,0.6886800097236855,0.677659833076736,-0.3096183453528888,-0.5888501742160279,-0.7058585203792238,-0.6546471112551658,0.9998379385787213,0.705210274694109,0.7313021635199741,0.6536747427274937,0.7238473381411555,0.6290414066931367,-0.33749290981281904,-0.6458957945061179,-0.6468681630337899,-0.6731221132809335,0.18515517381087435,-0.8290252005510089,-0.8829916538368042,-0.8932015233773601,-0.876833319828215,-0.8956324446965402,-0.8350214731383194,-0.9082732355562758,-0.9248035005266996,-0.956567539097318,0.1874240337087756,-0.8834778381006402,-0.7817032655376388,-0.8928774005348027,-0.929017097479945,-0.9162142451989306,-0.899035734543392,-0.8748885827728711,-0.9027631472328013,-0.870026740134511
104,10000.0,5.5e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.005,4.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.005,0.9995138157361642,0.6055425006077304,0.6617778137914269,0.7549631310266591,0.6053804391864517,0.7212543554006968,0.6128352645652703,0.7980714690867838,0.6261243011101207,0.7958026091888826,0.9998379385787213,0.713961591443157,0.5933878940118306,0.6668017178510657,0.6496232071955271,0.6877076411960134,-0.3684466412770441,-0.632768819382546,-0.7183372498176809,-0.632768819382546,0.9996758771574429,0.771979580260919,0.6677740863787376,0.6486508386678551,0.5924155254841585,0.6282310995867434,-0.25532776922453615,-0.6494611457742485,-0.7314642249412528,-0.6304999594846448,0.06555384490721985,-0.7708451503119683,-0.8664613888663804,-0.8820192853091322,-0.8346973502957622,-0.8891499878453935,-0.8732679685600844,-0.9126488939307997,-0.8026091888825865,-0.9312859573778463,0.06911919617535046,-0.8342111660319261,-0.858844502066283,-0.9022769629689654,-0.8479863868406127,-0.9064905599222106,-0.8509034924236286,-0.9366339842800422,-0.9320962644842395,-0.9366339842800422
102,10000.0,5.5e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.005,2.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.005,0.9987035086297708,0.6343894335953327,0.6457337330848392,0.6204521513653675,0.7175269427112876,0.7664694919374443,0.6771736488129002,0.6672879021149015,0.5378008265132486,0.6254760554250062,0.9998379385787213,0.6319585122761527,0.5694028036625882,0.7319504092050887,0.7311401020986955,0.5692407422413095,-0.3538611133619642,-0.5100883234745969,-0.6298517137995301,-0.5403938092537072,0.9988655700510495,0.6821975528725387,0.7183372498176809,0.6896523782513574,0.7078032574345678,0.6784701401831293,-0.3720119925451747,-0.7084515031196824,-0.712503038651649,-0.6264484239526781,0.265051454501256,-0.8735920914026416,-0.8956324446965402,-0.8457175269427114,-0.8891499878453935,-0.9301515274288956,-0.8938497690624748,-0.8671096345514951,-0.7504254112308565,-0.9095697269265052,0.27428895551413984,-0.8272425249169436,-0.8095778299975691,-0.8309699376063528,-0.9126488939307997,-0.894173891905032,-0.8734300299813631,-0.9090835426626692,-0.8988736731221133,-0.8288631391297303
101,10000.0,5.5e-10,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.05,100.0,0.005,1.0,False,Both -Ns=10.0 -Prop=0.05 +Ns=100.0 +Prop=0.005,0.9996758771574429,0.5658374523944575,0.6395753990762499,0.6436269346082166,0.7026172919536504,0.640547767603922,0.717851065553845,0.6147800016206143,0.7557734381330525,0.662750182319099,0.9996758771574429,0.6787942630256867,0.717364881290009,0.6434648731869379,0.7316262863625315,0.610566404667369,-0.17348675147881049,-0.6201280285228101,-0.6979175107365693,-0.6935418523620452,1.0,0.8193015152742891,0.6063528077141237,0.6860870269832267,0.6382789077060206,0.7133133457580424,-0.2656997001863707,-0.6304999594846448,-0.6463819787699538,-0.739567296005186,-0.0850012154606596,-0.741025848796694,-0.8387488858277288,-0.8270804634956649,-0.8919050320071308,-0.8612754233854631,-0.9136212624584718,-0.8873673122113281,-0.9376063528077143,-0.8904464792156228,-0.08257029414147964,-0.7541528239202658,-0.8740782756664778,-0.8828295924155255,-0.8627339761769711,-0.8385868244064502,-0.8863949436836561,-0.8358317802447128,-0.8953083218539828,-0.8925532776922456
125,10000.0,1.01e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.001,0.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.001,0.9995138157361642,0.7053723361153877,0.738594927477514,0.613483510250385,0.6431407503443806,0.6943521594684385,0.6713394376468683,0.6932177295194879,0.7223887853496475,0.7261161980390569,0.9996758771574429,0.8136293655295358,0.7572319909245605,0.6364962320719553,0.7165545741836156,0.5718337249817681,0.7873754152823921,0.6290414066931367,0.3716878697026173,0.5606514869135403,0.9998379385787213,0.7998541447208491,0.6927315452556521,0.6058666234502877,0.6441131188720525,0.6753909731788349,0.6429786889231018,0.7048861518515518,0.3977797585284823,0.4862652945466332,-0.29243983469735035,-0.8107122599465199,-0.8492828782108419,-0.8500931853172353,-0.8628960375982498,-0.889798233530508,-0.8862328822623775,-0.8878534964751642,-0.8951462604327041,-0.8747265213515923,-0.2998946600761689,-0.8026091888825865,-0.8889879264241148,-0.8238392350700916,-0.8264322178105502,-0.857061826432218,-0.8510655538449073,-0.8943359533263107,-0.9201037193096183,-0.9421440726035168
126,10000.0,1.01e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.001,1.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.001,0.9988655700510495,0.6650190422170003,0.672473867595819,0.6408718904464793,0.6967830807876186,0.7246576452475488,0.6771736488129002,0.5425006077303298,0.5966291224374038,0.7324365934689248,0.9993517543148854,0.7238473381411555,0.6697188234340816,0.7293574264646301,0.6935418523620452,0.6736082975447695,0.6313102665910381,0.7397293574264646,0.6509196985657565,0.5770196904626854,0.9998379385787213,0.7640385706182644,0.6112146503524836,0.7244955838262702,0.7116927315452557,0.7118547929665344,0.7100721173324691,0.6938659752046027,0.6961348351025038,0.6436269346082166,0.03135888501742161,-0.8269184020743863,-0.8403695000405155,-0.8180050239040596,-0.8575480106960538,-0.9003322259136213,-0.8565756421683818,-0.8301596304999596,-0.9150798152499797,-0.9448991167652541,0.03200713070253627,-0.7616076492990843,-0.8761850741431003,-0.8131431812656997,-0.8876914350538855,-0.8833157766793615,-0.9026010858115225,-0.8311319990276316,-0.7533425168138724,-0.8666234502876591
127,10000.0,1.01e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.001,2.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.001,0.9998379385787213,0.7175269427112876,0.7209302325581395,0.7548010696053805,0.6518920670934284,0.7126651000729277,0.6972692650514545,0.702779353374929,0.766145369094887,0.5468762661048538,0.9998379385787213,0.7826756340653107,0.6763633417065068,0.6765254031277855,0.6548091726764443,0.6531885584636579,0.5967911838586826,0.6222348269994329,0.5557896442751804,0.4190098047159874,1.0,0.8210841909083543,0.799043837614456,0.7209302325581395,0.6946762823109959,0.6543229884126085,0.7079653188558465,0.7150960213921077,0.5621100397050482,0.4117170407584475,0.05955757231990925,-0.79612673203144,-0.870512924398347,-0.8755368284579857,-0.8765091969856575,-0.8727817842962482,-0.8954703832752615,-0.9037355157604734,-0.8735920914026416,-0.8355076574021555,0.05696458957945062,-0.8110363827890771,-0.827566647759501,-0.8786159954622804,-0.844907219836318,-0.8838019609431976,-0.8909326634794589,-0.8907706020581801,-0.9479782837695487,-0.830483753342517
128,10000.0,1.01e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.001,3.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.001,0.9998379385787213,0.7454015071712179,0.6821975528725387,0.745887691435054,0.6599951381573615,0.7808929584312455,0.586419252896848,0.5896604813224212,0.6711773762255896,0.6410339518677579,1.0,0.8554412122194313,0.6697188234340816,0.7358398833157768,0.7314642249412528,0.6838181670853254,0.668584393485131,0.7434567701158739,0.6778218944980148,0.5499554331091484,0.9998379385787213,0.791751073656916,0.6773357102341787,0.7731140102098696,0.7014828620046998,0.6429786889231018,0.7019690462685358,0.7233611538773196,0.625962239688842,0.4862652945466332,0.11806174540150718,-0.8071469086783891,-0.8335629203468115,-0.9218863949436837,-0.8189773924317317,-0.8922291548496881,-0.877805688355887,-0.9076249898711612,-0.8638684061259219,-0.8486346325257274,0.11627906976744186,-0.8549550279555953,-0.8729438457175269,-0.8385868244064502,-0.8577100721173325,-0.9372822299651569,-0.8022850660400292,-0.7911028279718014,-0.9042217000243092,-0.9004942873349
129,10000.0,1.01e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.001,4.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.001,0.9996758771574429,0.8615995462280206,0.6880317640385707,0.6454096102422819,0.7061826432217811,0.826108094967993,0.6450854873997246,0.8079572157847825,0.7907787051292441,0.7256300137752209,0.9996758771574429,0.8343732274532049,0.6750668503362774,0.7201199254517462,0.6703670691191962,0.6280690381654648,0.748318612754234,0.58009885746698,0.5917672797990439,0.5010128838829917,1.0,0.761769710720363,0.7562596223968885,0.6672879021149015,0.7191475569240743,0.6831699214002107,0.7578802366096751,0.6569159711530671,0.506685033627745,0.6023012721821571,0.24463171542014425,-0.8045539259379305,-0.8353455959808768,-0.8241633579126489,-0.8991977959646708,-0.9476541609269914,-0.8377765173000568,-0.9327445101693542,-0.9157280609350944,-0.9171866137266024,0.24301110120735764,-0.8039056802528158,-0.7792723442184588,-0.8729438457175269,-0.8371282716149422,-0.9128109553520785,-0.8633822218620857,-0.9296653431650596,-0.9333927558544688,-0.9017907787051292
66,10000.0,1.05e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.005,1.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.005,0.9987035086297708,0.6437889960294952,0.5763714447775707,0.8259460335467143,0.5872295600032412,0.6386030305485779,0.6068389919779597,0.8293493233935662,0.6274207924803501,0.6567539097317884,0.9995138157361642,0.8246495421764848,0.6828457985576533,0.7097479944899119,0.6514058828295924,0.5392593793047565,0.052913054047484004,-0.6582124625232963,-0.6778218944980148,-0.630824082327202,0.9995138157361642,0.6228830726845476,0.7209302325581395,0.6614536909488695,0.5418523620452151,0.5425006077303298,0.2264808362369338,-0.5684304351349162,-0.6164006158334008,-0.7092618102260758,0.07365691597115306,-0.8108743213677986,-0.8027712503038652,-0.9191313507819465,-0.8199497609594036,-0.8774815655133296,-0.9016287172838505,-0.95267806498663,-0.8440969127299247,-0.9058423142370959,0.07430516165626773,-0.8504173081597926,-0.8345352888744836,-0.9440888096588608,-0.8572238878534967,-0.8591686249088405,-0.821732436593469,-0.928044728952273,-0.90292520865408,-0.8599789320152339
69,10000.0,1.05e-09,2e-08,21000000.0,7000000.0,7000000.0,0.0,10.0,0.1,100.0,0.005,4.0,False,Both -Ns=10.0 -Prop=0.1 +Ns=100.0 +Prop=0.005,0.9996758771574429,0.7418361559030874,0.7554493152904952,0.7481565513329552,0.6494611457742485,0.6766874645490641,0.5899846041649786,0.6599951381573615,0.7206061097155821,0.7170407584474516,1.0,0.7266023823028928,0.7431326472733165,0.640547767603922,0.6575642168381817,0.5434729762580018,-0.317721416416822,-0.6813872457661453,-0.6377927234421846,-0.6749047889149988,0.9996758771574429,0.6645328579531642,0.7204440482943036,0.6826837371363746,0.6595089538935257,0.6154282473057289,-0.36747427274937206,-0.557896442751803,-0.6423304432379873,-0.6386030305485779,-0.23020824892634312,-0.8338870431893688,-0.8755368284579857,-0.8995219188072279,-0.8457175269427114,-0.8821813467304109,-0.8389109472490075,-0.8813710396240175,-0.9121627096669639,-0.9176727979904385,-0.23782513572644035,-0.894173891905032,-0.8713232315047402,-0.8870431893687708,-0.8713232315047402,-0.8572238878534967,-0.8620857304918564,-0.8606271777003485,-0.8993598573859491,-0.8943359533263107
